,fea_title_word_nums,fea_title_num_nums,fea_title_chars_low_nums,fea_title_chars_upp_nums,fea_title_chars_punct_nums,fea_title_stop_nums,fea_body_word_nums,fea_body_num_nums,fea_body_chars_low_nums,fea_body_chars_upp_nums,fea_body_chars_punct_nums,fea_body_stop_nums,fea_word_nums,fea_body_word_density,fea_title_word_density,body_noun_count,body_verb_count,body_adj_count,body_adv_count,body_pron_count,fea_body_total_length,fea_title_total_length,fea_body_upp_vs_length,fea_title_upp_vs_length,fea_body_num_exclamation_marks,fea_body_num_question_marks,fea_body_num_unique_words,fea_body_words_vs_unique,fea_body_word_unique_percent,gulpease,reliability
1701,19,0,85,9,5,5,397,5,1906,53,47,130,416,4.922110552763819,4.7,69,73,34,35,17,2437,119,0.021748050882232254,0.07563025210084033,0,5,276,0.6952141057934509,69.52141057934509,54.66750629722922,1
1702,13,0,69,2,1,6,359,36,1808,52,47,129,372,5.166666666666667,5.071428571428571,89,45,30,15,8,2311,84,0.02250108178277802,0.023809523809523808,0,0,235,0.6545961002785515,65.45961002785515,49.250696378830085,1
1703,9,0,39,2,1,4,2652,248,13136,358,461,976,2661,5.0863173765548435,4.1,623,349,302,216,105,16938,50,0.021135907427087024,0.04,0,5,1090,0.4110105580693816,41.10105580693816,53.886877828054295,1
1704,11,0,61,5,2,3,269,14,1424,45,44,96,280,5.440740740740741,5.5,71,31,25,13,4,1811,78,0.02484815019326339,0.0641025641025641,0,0,192,0.7137546468401487,71.37546468401487,51.41635687732342,1
1705,15,0,63,3,1,5,310,12,1586,58,51,112,325,5.286173633440514,4.125,79,40,30,14,9,2019,81,0.028727092620108963,0.037037037037037035,0,0,221,0.7129032258064516,71.29032258064517,48.0,1
1706,11,1,60,2,1,3,193,33,840,46,42,73,204,4.56701030927835,5.166666666666667,35,15,11,7,5,1159,74,0.03968938740293356,0.02702702702702703,0,0,132,0.6839378238341969,68.39378238341969,55.73575129533679,1
1707,11,3,57,4,1,1,351,11,1805,71,43,135,362,5.329545454545454,5.083333333333333,76,51,22,12,13,2302,76,0.030842745438748913,0.05263157894736842,0,0,239,0.6809116809116809,68.09116809116809,51.47863247863248,1
1708,14,0,67,6,2,5,659,25,3552,67,71,253,673,5.483333333333333,4.866666666666666,161,93,59,30,16,4384,88,0.015282846715328468,0.06818181818181818,0,0,388,0.5887708649468892,58.877086494688925,47.67981790591806,1
1709,31,0,147,11,8,8,3690,296,17931,493,409,1416,3721,4.991601192088865,4.9375,887,436,283,167,122,23036,200,0.021401284945303006,0.055,0,0,1583,0.4289972899728997,42.89972899728997,53.1680216802168,1
1710,13,0,70,5,6,3,405,2,2017,42,60,158,418,5.071428571428571,5.357142857142857,83,56,36,28,22,2532,93,0.016587677725118485,0.053763440860215055,0,1,271,0.6691358024691358,66.91358024691358,50.28395061728395,1
1711,12,0,65,3,2,5,138,11,757,39,12,49,150,5.726618705035971,5.230769230769231,37,22,14,2,2,957,81,0.04075235109717868,0.037037037037037035,0,0,102,0.7391304347826086,73.91304347826087,42.768115942028984,1
1712,6,0,31,2,1,1,588,6,3136,36,76,237,594,5.385398981324278,4.714285714285714,139,82,55,48,32,3841,39,0.009372559229367352,0.05128205128205128,0,0,374,0.6360544217687075,63.605442176870746,41.585034013605444,1
1713,14,0,71,6,2,5,233,4,1136,77,44,82,247,5.183760683760684,5.133333333333334,40,30,18,12,8,1508,92,0.05106100795755968,0.06521739130434782,3,0,166,0.7124463519313304,71.24463519313305,56.85407725321888,1
1714,26,7,100,7,3,7,1626,251,7747,291,274,588,1652,4.940381069452981,3.962962962962963,367,185,125,79,52,10231,142,0.02844296745186199,0.04929577464788732,0,1,855,0.525830258302583,52.5830258302583,56.23862238622386,1
1715,8,2,49,3,1,2,157,2,775,19,18,67,165,5.025316455696203,5.777777777777778,39,20,12,5,13,976,62,0.0194672131147541,0.04838709677419355,0,0,113,0.7197452229299363,71.97452229299363,58.10828025477707,1
1716,15,0,79,2,2,8,630,42,3340,61,71,244,645,5.38985736925515,5.0625,188,76,42,21,18,4166,97,0.014642342774843975,0.020618556701030927,0,0,338,0.5365079365079365,53.65079365079365,44.93650793650794,1
1717,14,0,62,4,3,5,267,0,1345,19,34,108,281,5.08955223880597,4.4,60,48,18,14,11,1676,84,0.011336515513126491,0.047619047619047616,0,0,183,0.6853932584269663,68.53932584269663,47.27715355805243,1
1718,18,0,90,5,2,7,480,16,2494,94,48,179,498,5.38045738045738,5.0,107,47,34,31,17,3170,118,0.02965299684542587,0.0423728813559322,0,0,257,0.5354166666666667,53.541666666666664,46.5625,1
1719,25,3,102,7,4,6,279,8,1385,42,32,105,304,5.0964285714285715,4.1923076923076925,65,38,18,22,9,1767,144,0.023769100169779286,0.04861111111111111,0,0,190,0.6810035842293907,68.10035842293907,53.33691756272401,1
1720,10,0,47,1,1,4,170,0,828,13,20,65,180,4.918128654970761,4.363636363636363,43,25,7,8,7,1037,58,0.01253616200578592,0.017241379310344827,0,0,124,0.7294117647058823,72.94117647058823,55.64705882352941,1
1721,14,0,74,5,2,4,471,11,2377,70,57,175,485,5.184322033898305,5.266666666666667,113,52,44,23,22,3013,95,0.023232658479920346,0.05263157894736842,0,0,250,0.5307855626326964,53.07855626326964,47.53503184713376,1
1722,20,0,103,3,2,5,434,28,2136,127,48,161,454,5.202298850574713,5.0476190476190474,82,73,37,22,30,2789,127,0.045536034420939404,0.023622047244094488,0,0,295,0.6797235023041475,67.97235023041475,48.354838709677416,1
1723,14,8,67,5,4,1,2145,139,11213,358,353,775,2159,5.391891891891892,4.8,505,287,182,113,72,14302,99,0.025031464130890784,0.050505050505050504,0,1,1051,0.48997668997668997,48.997668997668995,51.75990675990676,1
1724,24,0,106,7,4,7,1472,176,6923,155,218,566,1496,4.805159538357095,4.52,330,164,113,122,50,8990,141,0.017241379310344827,0.04964539007092199,0,0,709,0.48165760869565216,48.16576086956522,52.83152173913044,1
1725,12,0,63,4,2,4,328,26,1615,49,47,131,340,5.057750759878419,5.153846153846154,75,34,21,21,13,2075,82,0.023614457831325302,0.04878048780487805,0,1,234,0.7134146341463414,71.34146341463415,47.84146341463415,1
1726,29,6,143,10,8,7,2790,233,13521,435,338,1005,2819,5.000358294518094,5.1,632,347,211,117,83,17483,200,0.02488131327575359,0.05,0,0,1252,0.44874551971326165,44.87455197132616,54.03942652329749,1
1727,10,2,46,1,0,3,495,61,2459,35,48,189,505,5.028225806451613,4.2727272727272725,117,62,40,35,16,3108,58,0.01126126126126126,0.017241379310344827,0,0,312,0.6303030303030303,63.03030303030303,54.111111111111114,1
1728,10,0,53,3,2,4,282,50,1307,46,46,101,292,4.780918727915195,5.090909090909091,61,42,16,13,18,1735,67,0.026512968299711816,0.04477611940298507,0,0,208,0.7375886524822695,73.75886524822695,60.41843971631206,1
1729,17,0,102,6,5,4,452,19,2283,47,60,191,469,5.143487858719647,6.0,123,58,38,22,26,2879,133,0.016325112886418896,0.045112781954887216,0,0,249,0.5508849557522124,55.08849557522124,51.676991150442475,1
1730,10,0,52,2,2,4,314,15,1468,37,33,119,324,4.777777777777778,4.909090909090909,70,40,26,16,7,1870,65,0.019786096256684493,0.03076923076923077,0,0,204,0.6496815286624203,64.96815286624204,56.77070063694268,1
1731,4,0,28,2,0,0,191,20,965,24,24,64,195,5.151041666666667,6.0,42,26,15,14,7,1228,33,0.019543973941368076,0.06060606060606061,0,0,151,0.7905759162303665,79.05759162303664,50.30890052356021,1
1732,9,0,54,1,2,3,251,61,1085,50,53,92,260,4.503968253968254,5.5,51,26,25,11,11,1513,72,0.03304692663582287,0.013888888888888888,0,0,180,0.7171314741035857,71.71314741035856,57.24701195219124,1
1733,18,0,94,4,3,5,429,23,2194,53,41,155,447,5.225581395348837,5.157894736842105,124,47,46,17,7,2750,119,0.01927272727272727,0.03361344537815126,0,1,253,0.5897435897435898,58.97435897435897,44.64102564102564,1
1734,21,0,103,5,4,6,571,3,3003,54,73,207,592,5.344405594405594,4.909090909090909,121,108,42,52,25,3742,135,0.014430785676109033,0.037037037037037035,0,1,361,0.6322241681260946,63.22241681260946,51.64448336252189,1
1735,18,0,95,4,2,6,1338,30,6655,100,225,555,1356,5.044809559372666,5.2105263157894735,300,173,127,97,87,8467,119,0.011810558639423645,0.03361344537815126,2,4,753,0.5627802690582959,56.2780269058296,47.29596412556054,1
1736,14,0,71,2,2,7,203,0,897,32,29,89,217,4.553921568627451,4.866666666666666,48,37,7,12,19,1164,90,0.027491408934707903,0.022222222222222223,0,0,141,0.6945812807881774,69.45812807881774,63.039408866995075,1
1737,14,0,78,5,2,3,586,23,3000,51,62,222,600,5.197614991482112,5.533333333333333,143,77,56,46,19,3740,99,0.013636363636363636,0.050505050505050504,0,2,364,0.621160409556314,62.1160409556314,51.71331058020478,1
1738,7,0,48,4,6,1,463,13,2171,73,73,186,470,4.836206896551724,6.5,87,56,42,33,17,2801,64,0.026062120671188863,0.0625,0,1,305,0.6587473002159827,65.87473002159827,55.803455723542115,1
1739,13,0,74,4,6,2,358,4,1825,66,49,145,371,5.2674094707520895,5.571428571428571,69,61,29,25,17,2316,98,0.02849740932642487,0.04081632653061224,0,0,235,0.6564245810055865,65.64245810055866,47.49162011173184,1
1740,23,2,102,1,2,8,501,26,2425,50,65,200,524,4.930278884462151,4.291666666666667,115,78,26,28,22,3095,129,0.01615508885298869,0.007751937984496124,0,5,309,0.6167664670658682,61.67664670658683,53.25149700598802,1
1741,5,0,26,1,0,2,353,8,2013,26,51,143,358,5.759887005649717,4.5,81,45,35,20,14,2469,31,0.010530579181855002,0.03225806451612903,0,0,234,0.6628895184135978,66.28895184135978,40.10481586402266,1
1742,15,0,67,4,1,6,262,0,1216,46,38,98,277,4.798479087452471,4.4375,57,32,16,9,22,1588,88,0.028967254408060455,0.045454545454545456,0,1,190,0.7251908396946565,72.51908396946565,50.33587786259542,1
1743,17,0,83,3,2,4,1109,58,5714,151,160,405,1126,5.283783783783784,4.777777777777778,296,128,119,56,21,7236,105,0.020867882808181314,0.02857142857142857,0,5,625,0.563570784490532,56.3570784490532,50.46077547339946,1
1744,11,0,73,4,1,3,300,6,1473,73,40,134,311,5.136212624584718,6.416666666666667,67,30,26,5,26,1904,88,0.038340336134453784,0.045454545454545456,0,0,196,0.6533333333333333,65.33333333333333,47.766666666666666,1
1745,12,0,50,1,1,4,572,4,2936,41,81,214,584,5.195462478184991,3.923076923076923,135,89,53,58,36,3642,63,0.011257550796265788,0.015873015873015872,0,2,340,0.5944055944055944,59.44055944055944,48.16083916083916,1
1746,9,0,50,2,2,4,269,11,1423,24,26,95,278,5.359259259259259,5.2,75,37,24,11,9,1770,63,0.013559322033898305,0.031746031746031744,0,0,200,0.7434944237918215,74.34944237918215,48.962825278810406,1
1747,12,0,60,3,1,6,121,2,638,18,18,44,133,5.377049180327869,4.846153846153846,38,16,9,5,2,806,75,0.022332506203473945,0.04,0,0,99,0.8181818181818182,81.81818181818181,47.59504132231405,1
1748,12,0,70,3,2,2,848,6,4250,60,98,364,860,5.0765606595995285,5.615384615384615,195,137,66,68,71,5287,87,0.011348590883298657,0.034482758620689655,0,2,493,0.5813679245283019,58.136792452830186,52.0188679245283,1
1749,13,0,59,2,2,3,1486,33,7482,155,330,565,1499,5.135843981170141,4.357142857142857,347,223,128,121,97,9533,75,0.016259309766075737,0.02666666666666667,0,1,809,0.544414535666218,54.4414535666218,53.771197846567965,1
1750,14,0,66,4,1,5,123,10,573,28,15,45,137,4.846774193548387,4.666666666666667,22,18,4,10,12,748,84,0.0374331550802139,0.047619047619047616,0,0,94,0.7642276422764228,76.42276422764228,62.41463414634146,1
1751,15,3,78,3,2,4,1053,44,5272,149,130,410,1068,5.14326375711575,5.0625,243,145,69,69,36,6707,100,0.022215595646339646,0.03,0,1,556,0.5280151946818613,52.801519468186136,51.136752136752136,1
1752,9,0,38,2,1,4,341,25,1765,58,37,122,350,5.330409356725146,4.0,72,46,30,21,14,2251,49,0.02576632607729898,0.04081632653061224,0,0,245,0.718475073313783,71.8475073313783,50.085043988269796,1
1753,15,2,87,3,2,5,340,10,1747,38,31,137,355,5.234604105571847,5.625,86,41,37,10,13,2178,110,0.017447199265381085,0.02727272727272727,0,0,210,0.6176470588235294,61.76470588235294,50.205882352941174,1
1754,4,0,26,2,0,0,481,28,2496,46,50,182,485,5.273858921161826,5.6,123,62,59,24,14,3112,32,0.014781491002570694,0.0625,0,0,316,0.656964656964657,65.6964656964657,42.78378378378378,1
1755,10,0,51,5,1,3,245,26,1142,48,18,84,255,4.837398373983739,5.090909090909091,51,30,14,13,2,1492,66,0.032171581769437,0.07575757575757576,0,0,166,0.6775510204081633,67.75510204081633,51.857142857142854,1
1756,9,0,69,1,1,2,551,0,2917,34,111,209,560,5.346014492753623,7.0,125,72,46,56,43,3637,81,0.009348364036293648,0.012345679012345678,0,3,351,0.6370235934664247,63.70235934664247,44.71687840290381,1
1757,17,0,89,3,2,6,1363,48,7160,627,131,473,1380,5.708944281524927,5.111111111111111,402,136,171,42,17,9365,110,0.06695141484249867,0.02727272727272727,0,0,706,0.5179750550256786,51.797505502567866,39.300807043286866,1
1758,14,2,61,2,3,4,251,2,1315,31,30,99,265,5.341269841269841,4.2,59,25,26,10,8,1649,81,0.01879927228623408,0.024691358024691357,0,0,185,0.7370517928286853,73.70517928286853,45.28,1
1761,19,0,109,2,2,8,981,10,4866,231,131,368,1000,5.1904276985743385,5.55,223,135,65,66,53,6291,131,0.03671912255603243,0.015267175572519083,0,3,574,0.5851172273190621,58.51172273190622,49.63200815494393,1
1762,13,0,65,2,7,4,996,11,4970,295,156,354,1009,5.280842527582748,4.785714285714286,278,122,89,55,21,6433,86,0.045857298305611686,0.023255813953488372,0,0,565,0.5672690763052208,56.726907630522085,50.37550200803213,1
1763,17,0,87,7,3,5,256,7,1182,90,23,92,273,4.9494163424124515,5.222222222222222,51,29,20,12,13,1563,113,0.05758157389635317,0.061946902654867256,0,0,183,0.71484375,71.484375,51.3046875,1
1764,7,0,46,2,2,1,467,2,2533,41,47,180,474,5.5,6.0,124,70,48,27,18,3102,58,0.013217279174725984,0.034482758620689655,0,6,318,0.6809421841541756,68.09421841541756,52.96145610278373,1
1765,17,0,92,3,4,7,381,2,1953,29,58,144,398,5.18848167539267,5.277777777777778,86,61,31,24,14,2428,117,0.011943986820428337,0.02564102564102564,0,0,241,0.6325459317585301,63.25459317585302,49.183727034120736,1
1766,11,0,64,2,1,4,100,0,526,45,17,38,111,5.653465346534653,5.5,30,7,7,4,6,688,77,0.06540697674418605,0.025974025974025976,0,0,82,0.82,82.0,41.4,1
1767,8,2,31,4,2,2,344,17,1891,51,44,119,352,5.628985507246377,3.888888888888889,83,37,45,10,6,2351,47,0.021692896639727774,0.0851063829787234,0,0,204,0.5930232558139535,59.30232558139535,38.883381924198254,1
1768,13,0,73,3,3,3,302,7,1517,44,34,128,315,5.151815181518152,5.428571428571429,70,38,21,17,12,1911,93,0.023024594453165882,0.03225806451612903,0,0,198,0.6556291390728477,65.56291390728477,53.47019867549669,1
1769,12,0,40,6,2,2,1050,19,5304,77,115,445,1062,5.119885823025689,3.5384615384615383,263,127,99,52,55,6566,59,0.011727078891257996,0.1016949152542373,0,4,577,0.5495238095238095,54.95238095238095,49.333333333333336,1
1770,7,0,64,2,4,0,480,29,2490,56,55,188,487,5.293139293139293,8.25,116,71,29,22,21,3114,78,0.01798330122029544,0.02564102564102564,0,0,310,0.6458333333333334,64.58333333333333,46.8125,1
1771,11,0,59,5,1,4,231,5,1204,57,22,82,242,5.435344827586207,5.333333333333333,62,28,23,4,4,1527,75,0.03732809430255403,0.06666666666666667,0,0,161,0.696969696969697,69.6969696969697,45.01731601731602,1
1772,10,3,51,2,2,2,313,12,1605,26,28,123,323,5.194267515923567,4.818181818181818,73,44,29,16,17,2001,69,0.012993503248375811,0.028985507246376812,0,0,205,0.6549520766773163,65.49520766773163,45.99680511182109,1
1773,10,0,56,3,1,3,757,23,3667,87,129,306,767,4.952506596306069,5.363636363636363,164,99,58,58,43,4671,71,0.018625561978163133,0.04225352112676056,1,0,411,0.5429326287978864,54.29326287978864,51.44708994708995,1
1774,10,0,66,3,3,1,754,43,3767,80,92,310,764,5.095364238410596,6.2727272727272725,198,98,54,46,29,4782,83,0.016729401923881223,0.03614457831325301,0,1,427,0.5663129973474801,56.63129973474801,48.734748010610076,1
1775,14,0,69,4,3,3,133,15,701,50,25,41,147,5.604477611940299,4.866666666666666,30,21,10,4,2,929,91,0.05382131324004306,0.04395604395604396,1,3,112,0.8421052631578947,84.21052631578948,44.338345864661655,1
1776,13,3,57,2,3,4,111,12,549,16,15,38,124,5.044642857142857,4.214285714285714,29,17,4,6,3,702,77,0.022792022792022793,0.025974025974025976,0,0,89,0.8018018018018018,80.18018018018019,57.55855855855856,1
1777,11,2,57,1,2,4,2565,102,13233,669,340,924,2576,5.417770849571317,4.833333333333333,578,292,241,90,78,16982,72,0.03939465316217171,0.013888888888888888,0,0,912,0.35555555555555557,35.55555555555556,45.95126705653021,1
1778,12,0,66,1,2,3,233,1,1307,38,31,91,245,5.747863247863248,5.153846153846154,63,25,25,11,5,1619,80,0.02347127856701668,0.0125,0,0,174,0.7467811158798283,74.67811158798283,45.952789699570815,1
1779,12,0,59,4,3,4,167,0,763,18,22,71,179,4.648809523809524,4.846153846153846,31,27,10,21,13,977,80,0.01842374616171955,0.05,0,1,122,0.7305389221556886,73.05389221556887,64.38922155688623,1
1780,18,0,106,4,1,7,822,20,3976,68,78,349,840,4.913730255164034,5.7894736842105265,174,120,56,43,58,5010,130,0.013572854291417165,0.03076923076923077,0,1,485,0.5900243309002433,59.00243309002433,51.858880778588805,1
1781,12,0,63,4,1,3,546,4,2732,63,90,220,558,5.109689213893967,5.153846153846154,124,93,36,34,41,3472,81,0.018145161290322582,0.04938271604938271,1,10,350,0.6410256410256411,64.1025641025641,52.15018315018315,1
1782,17,0,86,6,4,6,841,29,4078,108,139,313,858,4.971496437054632,5.111111111111111,217,102,62,63,44,5216,112,0.020705521472392636,0.05357142857142857,0,0,522,0.6206896551724138,62.06896551724138,51.71105826397146,1
1783,9,2,53,2,6,2,400,15,2085,40,75,149,409,5.2992518703241895,5.5,92,56,27,23,16,2614,71,0.015302218821729151,0.028169014084507043,0,0,253,0.6325,63.25,48.15,1
1784,10,0,51,2,2,3,430,0,2170,50,50,177,440,5.150812064965197,4.818181818181818,103,57,35,17,24,2703,64,0.01849796522382538,0.03125,0,0,278,0.6465116279069767,64.65116279069767,51.74418604651163,1
1785,11,2,41,2,0,3,2019,150,10085,351,355,743,2030,5.1663366336633665,3.5833333333333335,474,251,154,102,59,12975,55,0.027052023121387284,0.03636363636363636,1,1,1069,0.529470034670629,52.9470034670629,50.258671952428145,1
1786,6,0,42,2,1,2,112,3,576,18,20,38,118,5.256637168141593,6.285714285714286,29,13,11,7,2,730,50,0.024657534246575342,0.04,1,0,86,0.7678571428571429,76.78571428571429,52.125,1
1787,8,2,60,1,1,1,170,6,927,33,41,58,178,5.614035087719298,6.777777777777778,55,23,11,4,3,1181,74,0.0279424216765453,0.013513513513513514,0,0,134,0.788235294117647,78.82352941176471,46.76470588235294,1
1788,12,0,60,2,3,5,674,11,3367,98,90,270,686,5.133333333333334,4.769230769230769,145,98,47,40,58,4272,76,0.02294007490636704,0.02631578947368421,2,1,434,0.6439169139465876,64.39169139465875,50.053412462908014,1
1789,19,0,82,6,3,7,685,12,3493,56,75,275,704,5.173469387755102,4.4,157,96,51,45,33,4339,111,0.01290619958515787,0.05405405405405406,2,0,439,0.6408759124087591,64.08759124087591,48.2992700729927,1
1790,16,0,118,4,3,3,429,3,2233,86,64,175,445,5.3930232558139535,7.176470588235294,110,52,36,24,21,2828,142,0.03041018387553041,0.028169014084507043,2,0,257,0.5990675990675991,59.90675990675991,54.827505827505824,1
1791,12,0,61,2,1,4,489,0,2551,54,51,200,501,5.316326530612245,4.846153846153846,122,67,45,31,8,3160,77,0.01708860759493671,0.025974025974025976,0,2,313,0.6400817995910021,64.0081799591002,50.24744376278119,1
1792,8,2,43,2,2,1,359,25,1769,54,46,133,367,5.063888888888889,5.0,86,42,36,7,14,2254,56,0.023957409050576754,0.03571428571428571,0,0,235,0.6545961002785515,65.45961002785515,50.33704735376045,1
1793,11,0,77,2,3,1,301,13,1454,51,45,118,312,4.983443708609271,6.583333333333333,71,40,23,18,13,1870,92,0.02727272727272727,0.021739130434782608,0,0,212,0.7043189368770764,70.43189368770764,53.352159468438536,1
1794,19,0,76,6,1,6,656,8,3425,146,86,238,675,5.43531202435312,4.1,160,92,59,27,21,4372,101,0.03339432753888381,0.0594059405940594,0,0,391,0.5960365853658537,59.603658536585364,45.58536585365854,1
1795,12,4,70,4,4,3,370,53,1928,34,37,141,382,5.288409703504043,5.6923076923076925,95,40,24,18,12,2439,93,0.013940139401394014,0.043010752688172046,0,0,215,0.581081081081081,58.108108108108105,53.2972972972973,1
1796,15,0,82,3,2,4,666,25,3387,32,83,263,681,5.125937031484258,5.3125,144,84,61,76,41,4227,102,0.007570380884788266,0.029411764705882353,5,0,416,0.6246246246246246,62.46246246246246,46.327327327327325,1
1797,33,5,145,10,6,7,2225,277,10719,311,321,802,2258,4.95507637017071,4.5588235294117645,515,279,192,103,58,13956,200,0.02228432215534537,0.05,0,0,1048,0.4710112359550562,47.10112359550562,55.49887640449438,1
1798,7,0,45,1,0,1,389,2,2049,29,48,151,396,5.328205128205128,5.75,99,61,35,17,19,2525,53,0.011485148514851485,0.018867924528301886,0,0,244,0.6272493573264781,62.724935732647815,46.095115681233935,1
1799,13,0,73,1,1,4,175,0,784,19,23,81,188,4.5625,5.285714285714286,43,23,10,6,10,1008,88,0.018849206349206348,0.011363636363636364,0,1,133,0.76,76.0,58.77142857142857,1
1800,17,0,96,3,3,5,662,18,3376,83,76,249,679,5.217194570135747,5.5,173,74,63,43,14,4244,118,0.019557021677662583,0.025423728813559324,0,0,386,0.5830815709969789,58.30815709969789,49.01510574018127,1
